Country Code,Year,GDP,YoY Growth %
ECU,1985,17149088413.35,1.398842242804399
ECU,1986,15314138472.3282,-10.699985309967575
ECU,1987,13945426859.4657,-8.937568478538216
ECU,1988,13051881851.4068,-6.407441070564235
ECU,1989,13890823704.5545,6.427746302785264
ECU,1990,15239272611.5809,9.707479813340903
ECU,1991,16988535267.6338,11.478649280960894
ECU,1992,18094238119.0595,6.508523742669348
ECU,1993,18938717358.6793,4.667116869266064
ECU,1994,22708673336.6683,19.90607867782184
ECU,1995,24432884442.2211,7.592742561357246
ECU,1996,25226393196.5983,3.2477080479535347
ECU,1997,28162053026.5133,11.637255500762066
ECU,1998,27981896948.4742,-0.6397121611463885
ECU,1999,19645272636.3182,-29.792920499661058
ECU,2000,18327764882.4412,-6.706487500923364
ECU,2001,24468324000.0,33.50413515748296
ECU,2002,28548945000.0,16.677157781628193
ECU,2003,32432858000.0,13.604401143369738
ECU,2004,36591661000.0,12.82280766005881
ECU,2005,41507085000.0,13.433180855058758
ECU,2006,46802044000.0,12.756759478532409
ECU,2007,51007777000.0,8.98621649943323
ECU,2008,61762635000.0,21.084741646357188
ECU,2009,62519686000.0,1.2257427164498402
ECU,2010,69555367000.0,11.253545003409005
ECU,2011,79276664000.0,13.976343479001407
ECU,2012,87924544000.0,10.90848121459802
ECU,2013,95129659000.0,8.194657227906688
ECU,2014,101726331000.0,6.934400973727861
ECU,2015,99290381000.0,-2.394611086484577
ECU,2016,99937696000.0,0.6519412993288842
ECU,2017,104295862000.0,4.360883004547156
ECU,2018,107562008000.0,3.1316160942224114
ECU,2019,108108009000.0,0.5076151051401023
ECU,2020,99291124000.0,-8.155626101670233
ECU,2021,106165866000.0,6.923823321810718
ECU,2022,115049476000.0,8.367670640957225
EGY,1960,,
EGY,1961,,
EGY,1962,,
EGY,1963,,
EGY,1964,,
EGY,1965,4948667540.41066,
EGY,1966,5278005611.91453,6.655085814807848
EGY,1967,5605484298.98275,6.204591490561739
EGY,1968,5932242990.65421,5.829267807078842
EGY,1969,6524455205.81114,9.982939270861202
EGY,1970,8042200452.1477,23.26240580186296
EGY,1971,8609283346.08518,7.05133995741225
EGY,1972,9299638055.84281,8.01872446295484
EGY,1973,10098534613.4411,8.590619901560093
EGY,1974,9228963224.60004,-8.610867042864456
EGY,1975,11632178868.9171,26.03993087664742
EGY,1976,13315988083.4161,14.475441217624208
EGY,1977,14400806875.9867,8.146738986058777
EGY,1978,14811704063.0685,2.8532928093562004
EGY,1979,18020571428.5714,21.6644037164089
EGY,1980,21669908176.3889,20.25094910160019
EGY,1981,22136081081.0811,2.151245408599056
EGY,1982,27655172413.7931,24.93255835347008
EGY,1983,30966239813.7369,11.972687605781829
EGY,1984,33971188991.6147,9.703952420289585
EGY,1985,39053502251.0732,14.96065757578573
EGY,1986,41253507951.3564,5.633312183218453
EGY,1987,40455616653.5742,-1.9341174542611528
EGY,1988,34980124929.0176,-13.534564981282637
EGY,1989,39756299049.9793,13.653965303593441
EGY,1990,42978914311.3504,8.105923686004623
EGY,1991,37387836490.5284,-13.008885660346813
EGY,1992,41855986519.4235,11.950811943951445
EGY,1993,46578631452.581,11.283081169203669
EGY,1994,51897983392.6453,11.42015506719991
EGY,1995,60159245060.4541,15.918271053629308
EGY,1996,67629716981.1321,12.417828570107403
EGY,1997,78436578171.0914,15.979456476173471
EGY,1998,84828807556.0803,8.149551566420609
EGY,1999,90710704806.8416,6.933844079881446
EGY,2000,99838543960.0763,10.06258210943396
EGY,2001,96684636118.5984,-3.159008251100981
EGY,2002,85146067415.7303,-11.934231917379613
EGY,2003,80288461538.4615,-5.705026696713156
EGY,2004,78782467532.4675,-1.8757290613578004
EGY,2005,89600665557.4043,13.731732914405658
EGY,2006,107426086956.522,19.89429574906174
EGY,2007,130437828371.278,21.42099937426689
EGY,2008,162818181818.182,24.824357972854806
EGY,2009,189147005444.646,16.170690111172735
EGY,2010,218983666061.706,15.774323546344338
EGY,2011,235989672977.625,7.765879173438894
EGY,2012,279116666666.667,18.2749495538862
EGY,2013,288434108527.132,3.3381889987932123
EGY,2014,305595408895.265,5.949816564956878
EGY,2015,329366576819.407,7.778640395834269
EGY,2016,332441717791.411,0.9336530141278221
EGY,2017,248362771739.13,-25.291334255779518
EGY,2018,262588632526.73,5.7278555429161715
EGY,2019,318678815489.749,21.36047643163279
EGY,2020,383817841547.099,20.440337697767454
EGY,2021,424671765455.704,10.644091932759125
EGY,2022,476747720364.742,12.262636498368739
EMU,1960,244832979621.286,
EMU,1961,268965206140.915,9.856607780927785
EMU,1962,298819073251.177,11.099527533171361
EMU,1963,335341767111.3,12.222343594989749
EMU,1964,373024154759.547,11.237009923592446
EMU,1965,407740569138.291,9.306747012434723
EMU,1966,444882753309.621,9.109268731788301
EMU,1967,483418609566.274,8.662025212254875
EMU,1968,518991679523.801,7.358647195945434
EMU,1969,579332897735.763,11.626625356947496
EMU,1970,642618205440.966,10.923824273150085
EMU,1971,728350687665.193,13.341122535642636
EMU,1972,879866451210.211,20.802583990236666
EMU,1973,1142236798783.01,29.819337606510853
EMU,1974,1295371310379.11,13.406546852566503
EMU,1975,1501998691902.07,15.951208728135825
EMU,1976,1567495790394.23,4.3606628185020035
EMU,1977,1782978319993.57,13.746928758586696
EMU,1978,2183345400877.01,22.454960690990553
EMU,1979,2644833842318.66,21.136758355149787
EMU,1980,2962181083319.03,11.998759087344379
EMU,1981,2574375219647.74,-13.091902647516928
EMU,1982,2492495326231.07,-3.1805733986156937
EMU,1983,2431611024346.65,-2.44270475630074
EMU,1984,2332403164199.5,-4.079923110802897
EMU,1985,2396184860778.49,2.734591410181042
EMU,1986,3362907352245.57,40.3442366776745
EMU,1987,4159431451515.9,23.685579644008147
EMU,1988,4574521460012.74,9.979489104107287
EMU,1989,4672689376253.42,2.1459712693184363
EMU,1990,5880688023843.26,25.852320801140394
EMU,1991,6114122875186.22,3.9695159885458686
EMU,1992,6745618204470.38,10.328469711445344
EMU,1993,6172471796791.99,-8.496573483784786
EMU,1994,6515617848992.98,5.559297206984937
EMU,1995,7515452849974.94,15.345206305131743
EMU,1996,7604358498831.92,1.1829712810622617
EMU,1997,6952189647138.43,-8.576250735596801
EMU,1998,7149215002406.38,2.834004324796391
EMU,1999,7116212677298.5,-0.46162166191353604
EMU,2000,6495501325013.47,-8.722495805460785
EMU,2001,6596320042254.54,1.5521314244495432
EMU,2002,7199933607614.25,9.150762265825453
EMU,2003,8862289873827.47,23.088494377992674
EMU,2004,10160380132192.4,14.647345966402092
EMU,2005,10523534336511.9,3.5742186768078943
EMU,2006,11184044963054.4,6.276509444653278
EMU,2007,12879111927824.6,15.156117222075881
EMU,2008,14158257823443.4,9.93194175799712
EMU,2009,12938506901334.7,-8.61512014627268
EMU,2010,12641677890245.3,-2.294151970957159
EMU,2011,13637982373543.1,7.881109548492593
EMU,2012,12638197128387.1,-7.330888233845545
EMU,2013,13196005019503.3,4.41366664445586
EMU,2014,13510511024317.1,2.3833425673070563
EMU,2015,11676028077021.1,-13.578190669428992
EMU,2016,11973070933908.1,2.5440402757474834
EMU,2017,12680502706640.5,5.9085240256025795
EMU,2018,13699182177638.3,8.03343128079883
EMU,2019,13419058235305.8,-2.0448223747966288
EMU,2020,13097221769307.9,-2.398353597953262
EMU,2021,14685961531819.3,12.130357036745476
EMU,2022,14136240266478.8,-3.7431751686768933
ERI,1960,,
ERI,1961,,
ERI,1962,,
ERI,1963,,
ERI,1964,,
ERI,1965,,
ERI,1966,,
ERI,1967,,
ERI,1968,,
ERI,1969,,
ERI,1970,,
ERI,1971,,
ERI,1972,,
ERI,1973,,
ERI,1974,,
ERI,1975,,
ERI,1976,,
ERI,1977,,
ERI,1978,,
ERI,1979,,
ERI,1980,,
ERI,1981,,
ERI,1982,,
ERI,1983,,
ERI,1984,,
ERI,1985,,
ERI,1986,,
ERI,1987,,
ERI,1988,,
ERI,1989,,
ERI,1990,,
ERI,1991,,
